StockCode,Description,units,revenue,orders,customers,is_recommended
20869,GOLD FABRIC MIRROR,459,225.49,31,30,False
20870,OPULENT VELVET CANDLE IN BOX,26,39.300000000000004,4,4,False
20871,OPULENT VELVET SET/3 CANDLES,1202,1713.3,76,72,True
20877,MODERN CHRISTMAS BAUBLE CANDLE,10,4.2,3,3,False
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,689,833.89,67,61,False
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,50,32.5,8,8,False
20881,MODERN CHRISTMAS TREE CANDLE,2,1.7,1,1,False
20882,MODERN CHRISTMAS TREE CANDLE,2,5.9,1,1,False
20884,MODERN CHRISTMAS TREE CANDLE,2,4.2,2,2,False
20885,BOX OF 3 PEBBLE CANDLES,1,2.95,1,1,False
20886,BOX OF 9 PEBBLE CANDLES,1686,3161.4,244,163,True
20887,BOX OF 6 PEBBLE CANDLES,5,17.25,4,4,False
20888,SET 3 JARDIN DE FEMME SCENT CANDLES,359,499.81,11,10,True
20889,JARDIN DE FEMME SCENTED CANDLE,656,392.0,12,12,False
20890,SMALL GLASS ROSE SCENTED CANDLE,4,15.0,1,1,False
20891,LARGE GLASS ROSE SCENTED CANDLE,2,15.9,1,1,False
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,86,699.7,23,21,False
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,538,1210.35,63,41,False
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,227,650.45,60,47,False
20895,VINTAGE NOTEBOOK FRENCH LETTER,16,47.2,4,3,False
20896,VINTAGE NOTEBOOK PINK FLOWER,38,112.10000000000001,13,13,False
20897,VINTAGE NOTEBOOK PARIS DAYS,298,613.9000000000001,37,29,False
20898,VINTAGE NOTEBOOK TRAVELOGUE,307,620.05,37,35,False
20899,VINTAGE NOTEBOOK RED ROSE,44,129.8,12,12,False
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,33,209.54999999999998,16,14,False
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,69,313.34999999999997,15,11,False
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,103,337.25,19,19,False
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,6,38.1,3,3,False
20906,VINTAGE NOTEBOOK BEAUTY GIRL,77,227.15,28,25,True
20910,VINTAGE PHOTO ALBUM PARIS DAYS,80,488.79999999999995,28,11,False
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,295,787.05,30,26,False
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,7709,21682.03,1003,442,True
20914,SET/5 RED SPOTTY LID GLASS BOWLS,10526,28513.3,787,357,True
20931,BLUE POT PLANT CANDLE,611,1776.25,102,91,True
20932,PINK POT PLANT CANDLE,305,932.05,56,54,True
20933,YELLOW POT PLANT CANDLE,493,1245.15,42,38,True
20934,SET/3 POT PLANT CANDLES,167,877.1500000000001,47,44,True
20935,ROUND CACTUS CANDLE,293,535.55,39,35,True
20936,FORKED CACTUS CANDLE,309,704.3299999999999,55,42,True
20939,ORANGE CANDLE,12,10.2,1,1,False
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,113,312.55,18,15,False
20941,FROG CANDLE,928,719.62,69,54,False
20942,SET/6 GINGERBREAD TREE T-LIGHTS,6,7.5,4,4,False
20943,SET/6 GINGERBREAD STAR T-LIGHTS,332,415.0,48,46,True
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,652,282.96999999999997,65,57,True
20952,PORCELAIN CHERUB BELL SMALL,321,134.82,20,19,False
20953,PORCELAIN CHERUB BELL LARGE,19,31.349999999999998,7,7,False
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2120,2538.43,140,117,True
20957,PORCELAIN HANGING BELL SMALL,67,97.15,12,12,False
20958,PORCELAIN HANGING BELL LARGE,26,50.7,9,9,False
20960,WATERMELON BATH SPONGE,1739,2169.95,141,85,True
20961,STRAWBERRY BATH SPONGE,3138,3850.66,314,177,True
20963,APPLE BATH SPONGE,3038,3729.29,293,168,True
20964,POLYESTER FILLER PAD 60x40cm,20,51.0,6,6,False
20966,SANDWICH BATH SPONGE,2576,3182.0,232,137,True
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1023,3771.09,272,187,True
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,37,138.75,14,14,False
20969,RED FLORAL FELTCRAFT SHOULDER BAG,3090,11155.41,518,285,True
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2403,8796.77,504,278,True
20971,PINK BLUE FELT CRAFT TRINKET BOX,20500,23554.3,1003,490,True
20972,PINK CREAM FELT CRAFT TRINKET BOX,20064,23812.52,1224,568,True
20973,12 PENCIL SMALL TUBE WOODLAND,9091,5776.55,514,309,True
20974,12 PENCILS SMALL TUBE SKULL,12699,8049.15,684,370,True
20975,12 PENCILS SMALL TUBE RED RETROSPOT,9493,6111.65,459,317,True
20975,12 PENCILS SMALL TUBE RED SPOTTY,7997,4998.05,304,220,True
20976,12 PENCILS SMALL TUBE POSY,518,336.7,64,51,False
20977,36 PENCILS TUBE WOODLAND,3508,4357.64,357,242,True
20978,36 PENCILS TUBE SKULLS,3789,4654.17,396,253,True
20979,36 PENCILS TUBE RED RETROSPOT,4516,5450.4400000000005,316,214,True
20979,36 PENCILS TUBE RED SPOTTY,3225,3882.29,202,144,True
20980,36 PENCILS TUBE POSY,171,213.75,39,35,False
20981,12 PENCILS TALL TUBE WOODLAND,4431,3691.47,427,290,True
20982,12 PENCILS TALL TUBE SKULLS,4601,3899.93,487,316,True
20983,12 PENCILS TALL TUBE RED RETROSPOT,3807,3229.71,336,245,True
20983,12 PENCILS TALL TUBE RED SPOTTY,2239,1878.1899999999998,210,156,True
20984,12 PENCILS TALL TUBE POSY,5821,1887.29,225,178,True
20985,HEART CALCULATOR,2131,2531.53,216,162,True
20986,BLUE CALCULATOR RULER,994,1173.76,130,94,True
20987,GEISHA GIRL CHOPSTICKS SET/5,117,228.15,12,11,True
20988,TRELLIS FLOWER CHOPSTICKS SET/5,24,46.8,9,8,False
20989,URBAN CHIC CHOPSTICKS SET/5,397,744.15,48,29,False
20990,SPRING FLOWER CHOPSTICKS SET/5,857,1581.1499999999999,87,54,False
20991,JAZZ HEARTS MAGNETIC MEMO PAD,7058,850.9,16,12,False
20992,JAZZ HEARTS PURSE NOTEBOOK,6030,3069.62,377,222,True
20993,JAZZ HEARTS MEMO PAD,10945,1305.49,24,23,False
20994,JAZZ HEARTS SPIRAL NOTEPAD,47,39.95,12,12,False
20996,JAZZ HEARTS ADDRESS BOOK,6123,1568.46,270,179,True
20997,ROSE DU SUD CUSHION COVER,81,400.95,28,25,False
20998,ROSE DU SUD OVEN GLOVE,217,637.35,58,52,False
21000,ROSE DU SUD COSMETICS BAG,616,1493.0,40,37,False
21001,ROSE DU SUD WASHBAG,67,398.65000000000003,31,29,False
21002,ROSE DU SUD DRAWSTRING BAG,110,467.5,26,25,False
21003,ROSE DU SUD CUSHION COVER,22,139.7,11,10,True
21004,ROSE DU SUD CHILDRENS APRON,26,110.5,15,14,False
21004,ROSE DU SUD CHILDS APRON,79,335.75,33,28,False
21007,ETCHED GLASS DROPLET DECORATION,1905,851.23,39,36,False
21009,ETCHED GLASS STAR TREE DECORATION,885,1106.25,79,72,True
21010,ETCHED GLASS BIRD TREE DECORATION,806,1007.5,66,62,True
21011,GLITTER SNOW PEAR TREE DECORATION,1774,1249.78,101,84,False
21012,ANTIQUE ALL GLASS CANDLESTICK,1470,2143.08,141,112,True
21014,SWISS CHALET TREE DECORATION,1662,737.66,107,91,True
21015,DARK BIRD HOUSE TREE DECORATION,1431,511.39,90,80,True
21016,LIGHT BIRD HOUSE TREE DECORATION,804,538.92,65,58,False
21017,RED BIRD HOUSE TREE DECORATION,548,358.28,39,32,False
21018,BIRD BOX CHRISTMAS TREE DECORATION,207,175.95,37,30,True
21025,SPACE FROG,221,278.5,36,30,False
21026,SPACE OWL,396,493.62,55,48,False
21027,NINJA RABBIT PINK,276,339.3,46,39,True
21028,NINJA RABBIT BLACK,237,297.64,40,31,True
21030,SPACE CADET RED,219,272.37,39,37,False
21031,SPACE CADET BLACK,126,154.91,25,23,False
21032,SPACE CADET WHITE,167,210.48,32,28,False
21033,JUMBO BAG CHARLIE AND LOLA TOYS,3411,6463.67,293,163,True
21034,REX CASH+CARRY JUMBO SHOPPER,3884,3689.7999999999997,1857,800,True
21035,SET/2 RED RETROSPOT TEA TOWELS,3001,8670.71,292,191,True
21035,SET/2 RED SPOTTY TEA TOWELS,2533,7225.15,327,192,True
21036,SET/2 TEA TOWELS MODERN VINTAGE,1,2.55,1,1,False
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,156,319.8,49,39,False
21039,RED RETROSPOT SHOPPING BAG,612,1544.76,97,73,True
21039,RED SPOTTY SHOPPING BAG,671,1708.3500000000001,103,80,True
21040,MODERN VINTAGE COTTON SHOPPING BAG,855,1011.45,46,43,False
21041,RED RETROSPOT OVEN GLOVE DOUBLE,996,2890.2,200,141,True
21041,RED SPOTTY OVEN GLOVE DOUBLE,1232,3408.4,130,78,True
21042,RED RETROSPOT APRON,637,3556.15,159,109,True
21042,RED SPOTTY APRON,764,4292.3,177,120,True
21043,APRON MODERN VINTAGE COTTON,601,1519.95,89,81,True
21051,RIBBONS PURSE,663,1308.23,93,79,False
21054,NURSE'S BAG SOFT TOY,350,3112.5,163,119,True
21055,TOOL BOX SOFT TOY,316,2889.64,176,122,False
21056,DOCTOR'S BAG SOFT TOY,525,4681.63,179,119,True
21058,PARTY INVITES WOODLAND,2216,1824.32,207,148,True
21059,PARTY INVITES DINOSAURS,1550,1294.1,198,158,True
21060,PARTY INVITES BALLOON GIRL,1208,864.1999999999999,123,102,True
21061,PARTY INVITES FOOTBALL,1303,919.27,124,104,False
21062,PARTY INVITES SPACEMAN,1009,833.53,120,102,True
21063,PARTY INVITES JAZZ HEARTS,1363,1136.71,198,143,True
21064,BOOM BOX SPEAKER BOYS,721,3620.65,103,75,True
21065,BOOM BOX SPEAKER GIRLS,516,1011.6,57,44,False
21066,VINTAGE RED MUG,2258,1429.96,110,81,True
21067,VINTAGE RED TEATIME MUG,4517,3302.72,180,130,False
21068,VINTAGE BILLBOARD LOVE/HATE MUG,3901,3817.23,257,149,True
21069,VINTAGE BILLBOARD TEA MUG,4901,4909.4,178,110,True
21070,VINTAGE BILLBOARD MUG,1908,1836.16,163,107,True
21071,VINTAGE BILLBOARD DRINK ME MUG,3981,4299.7,314,163,True
21076,SET/20 COLLAGE PAPER NAPKIN,759,584.67,73,60,True
21077,SET/20 WOODLAND PAPER NAPKINS,2745,1990.53,167,111,True
21078,SET/20 STRAWBERRY PAPER NAPKINS,6539,5097.7699999999995,537,342,True
21080,SET/20 RED RETROSPOT PAPER NAPKINS,14329,11229.27,890,493,True
21080,SET/20 RED SPOTTY PAPER NAPKINS,15165,11310.21,781,481,True
21081,SET/20 POSIES PAPER NAPKINS,4,3.4,4,4,False
21082,SET/20 FRUIT SALAD PAPER NAPKINS,7062,1764.3,117,94,True
21084,SET/6 COLLAGE PAPER CUPS,2486,650.4,136,113,True
21085,SET/6 WOODLAND PAPER CUPS,13712,1843.1200000000001,56,42,False
21086,SET/6 RED SPOTTY PAPER CUPS,15834,9513.3,621,311,True
21087,SET/6 POSIES PAPER CUPS,220,123.22,20,19,False
21088,SET/6 FRUIT SALAD PAPER CUPS,16503,1723.3300000000002,104,95,True
21089,SET/6 GREEN SPRING PAPER CUPS,316,100.97999999999999,36,32,False
21090,SET/6 COLLAGE PAPER PLATES,2285,1042.03,159,129,True
21091,SET/6 WOODLAND PAPER PLATES,13668,1817.16,34,31,False
21092,SET/6 STRAWBERRY PAPER PLATES,12806,1504.94,18,15,False
21094,SET/6 RED SPOTTY PAPER PLATES,17752,13068.56,692,328,True
21095,SET/6 POSIES PAPER PLATES,242,205.7,27,24,False
21096,SET/6 FRUIT SALAD  PAPER PLATES,15776,2572.34,101,91,False
21097,SET/6 GREEN SPRING  PAPER PLATE,32,27.2,7,5,False
21098,CHRISTMAS TOILET ROLL,6431,7534.29,412,269,True
21099,SET/6 STRAWBERRY PAPER CUPS,13284,1506.6000000000001,29,20,False
21100,CHARLIE AND LOLA CHARLOTTE BAG,2221,2864.05,159,119,True
21102,"CANDLE IN JAR COLLAGE , VANILLA",65,165.75,12,10,False
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,698,1982.3,120,98,True
21107,CREAM SLICE FLANNEL PINK SPOT,2157,5873.55,228,167,True
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,12532,23322.62,408,325,True
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,829,2082.15,64,51,True
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",225,1513.95,98,88,True
21110,LARGE CAKE TOWEL PINK SPOTS,1251,5426.45,229,173,True
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1208,2493.3,128,109,True
21112,SWISS ROLL TOWEL PINK  SPOTS,666,1782.1799999999998,27,21,True
21112,"SWISS ROLL TOWEL, PINK  SPOTS",1411,3190.45,101,86,True
21114,LAVENDER SCENTED FABRIC HEART,5591,6920.43,460,359,True
21115,ROSE CARAVAN DOORSTOP,1161,6753.91,356,266,True
21116,OWL DOORSTOP,954,4569.54,246,164,True
21117,BLOND DOLL DOORSTOP,328,502.08000000000004,26,23,False
21118,SHOPPING BAG DOORSTOP,69,104.25,7,7,False
21121,SET/10 RED POLKADOT PARTY CANDLES,8541,10238.49,438,301,True
21121,SET/10 RED SPOTTY PARTY CANDLES,6495,7826.91,350,249,True
21122,SET/10 PINK POLKADOT PARTY CANDLES,6464,7807.61,376,261,True
21122,SET/10 PINK SPOTTY PARTY CANDLES,5636,6807.88,363,262,True
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1320,1647.06,115,78,True
21123,SET/10 IVORY SPOTTY PARTY CANDLES,1252,1555.88,74,60,True
21124,SET/10 BLUE POLKADOT PARTY CANDLES,5080,6131.12,293,227,True
21124,SET/10 BLUE SPOTTY PARTY CANDLES,4883,5921.35,306,242,True
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2045,2087.77,199,162,True
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2197,2147.93,209,169,True
21127,COLOURFUL FISHING GNOME,284,838.6,36,25,False
21128,GOLD FISHING GNOME,96,464.71000000000004,28,22,False
21129,SILVER FISHING GNOME,105,709.3000000000001,42,24,False
21130,COLOURFUL STANDING GNOME,706,1115.7,39,29,False
21131,GOLD STANDING GNOME,253,910.25,28,18,False
21132,SILVER STANDING GNOME,72,300.0,29,25,True
21133,PAINTED BIRD ASSORTED CHRISTMAS,409,691.21,41,38,True
21134,VICTORIAN METAL POSTCARD CHRISTMAS,351,579.15,42,40,True
21135,VICTORIAN  METAL POSTCARD SPRING,5773,8155.09,380,251,True
21136,PAINTED METAL PEARS ASSORTED,10255,16907.51,714,449,True
21137,BLACK RECORD COVER FRAME,18417,63092.12,539,198,True
21143,ANTIQUE GLASS HEART DECORATION,2003,3819.45,152,128,True
21144,PINK POODLE HANGING DECORATION,505,220.79,42,40,False
21145,ANTIQUE GLASS PLACE SETTING,839,994.03,39,34,False
21146,ANTIQUE GLASS RIDGED HANGING BALL,775,1453.6499999999999,52,47,True
21147,JINGLE BELLS TREE DECORATION,331,559.14,46,33,True
21153,RED SPOTTY TABLECLOTH,370,3832.5,123,91,True
21154,RED RETROSPOT OVEN GLOVE,4344,5083.88,344,221,True
21154,RED SPOTTY OVEN GLOVE,2556,3095.44,249,171,True
21155,RED RETROSPOT PEG BAG,3244,7382.05,431,247,True
21155,RED SPOTTY PEG BAG,2561,4858.62,293,179,True
21156,RED SPOTTY CHILDS APRON,2434,4482.6,271,208,True
21156,RETROSPOT CHILDRENS APRON,6437,11562.37,526,335,True
21157,RED RETROSPOT WASHBAG,64,134.4,17,13,True
21157,RED SPOTTY WASHBAG,542,1133.28,92,59,True
21158,MOODY GIRL DOOR HANGER,2509,1614.31,260,184,True
21159,MOODY BOY  DOOR HANGER,2060,1306.4399999999998,214,146,True
21160,KEEP OUT GIRLS DOOR HANGER,763,485.22999999999996,49,44,True
21161,KEEP OUT BOYS DOOR HANGER,2285,1611.1699999999998,161,120,True
21162,TOXIC AREA  DOOR HANGER,2325,1475.9499999999998,239,172,True
21163,DO NOT TOUCH MY STUFF DOOR HANGER,2734,1577.34,212,158,True
21164,HOME SWEET HOME METAL SIGN,5839,15888.49,630,356,True
21165,BEWARE OF THE CAT METAL SIGN,9080,14070.08,779,321,True
21166,COOK WITH WINE METAL SIGN,19652,37029.34,1225,475,True
21167,WHITE SAGE INCENSE,2058,424.68,50,32,False
21169,YOU'RE CONFUSING ME METAL SIGN,8642,13438.58,621,278,True
21171,BATHROOM METAL SIGN,1810,2461.2999999999997,226,142,True
21172,PARTY METAL SIGN,7444,10392.72,804,420,True
21173,LOO ROLL  METAL SIGN,321,527.25,60,44,True
21174,POTTERING IN THE SHED METAL SIGN,9247,17814.51,855,402,True
21175,GIN + TONIC DIET METAL SIGN,19755,40940.78,1385,543,True
21175,GIN AND TONIC DIET METAL SIGN,474,1118.46,37,34,True
21179,NO JUNK MAIL METAL SIGN,4039,3040.07,359,231,True
21181,PLEASE ONE PERSON  METAL SIGN,1787,3524.7,150,124,True
21181,PLEASE ONE PERSON METAL SIGN,22379,44310.6,1399,562,True
21185,HOME SWEET HOME  BLACKBOARD,120,741.36,36,34,False
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,5017,7729.05,274,187,True
21187,WHITE BELL HONEYCOMB PAPER GARLAND,1251,1946.55,108,90,True
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,856,2463.6,94,69,True
21189,WHITE HONEYCOMB PAPER GARLAND,543,866.75,61,53,False
21190,PINK HEARTS PAPER GARLAND,756,1188.4,84,71,False
21191,LARGE WHITE HONEYCOMB PAPER BELL,1210,2323.7,115,96,True
21192,WHITE BELL HONEYCOMB PAPER,1845,2842.25,113,96,True
21193,WHITE HONEYCOMB PAPER FAN,84,158.36,14,14,False
21194,PINK  HONEYCOMB PAPER FAN,501,498.64,60,51,True
21195,PINK  HONEYCOMB PAPER BALL,622,1018.6800000000001,55,49,True
21196,ROUND WHITE CONFETTI IN TUBE,158,260.7,17,16,False
21197,MULTICOLOUR  CONFETTI IN TUBE,412,601.56,31,29,False
21198,WHITE HEART CONFETTI IN TUBE,1190,1304.46,82,75,True
21199,PINK  HEART CONFETTI IN TUBE,1170,1271.46,93,86,True
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1287,1724.35,75,64,True
21201,TROPICAL  HONEYCOMB PAPER GARLAND,2629,5980.35,183,109,True
21202,DOLLY HONEYCOMB GARLAND,814,975.9,56,53,True
21203,BUTTERFLIES  HONEYCOMB GARLAND,1445,2240.25,106,85,True
21204,DAISIES  HONEYCOMB GARLAND,1478,2337.9,144,109,False
21205,MULTICOLOUR 3D BALLS GARLAND,596,1455.0,109,86,True
21206,STRAWBERRY HONEYCOMB  GARLAND,2058,2819.7,190,117,True
21207,SKULL AND CROSSBONES  GARLAND,3480,5337.2,212,167,True
21208,PASTEL COLOUR HONEYCOMB FAN,981,709.89,75,65,True
21209,MULTICOLOUR HONEYCOMB FAN,1354,1016.52,84,66,True
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,7488,10423.199999999999,449,292,True
21210,SET OF 72 RETROSPOT PAPER  DOILIES,7259,10177.119999999999,482,313,True
21211,SET OF 72 SKULL PAPER  DOILIES,2321,3192.6499999999996,184,139,True
21212,PACK OF 72 RETRO SPOT CAKE CASES,45129,21838.23,1160,632,True
21212,PACK OF 72 RETROSPOT CAKE CASES,44721,21551.8,1348,772,True
21213,PACK OF 72 SKULL CAKE CASES,38530,18319.18,1156,528,True
21214,SET OF 72 IVORY PAPER DOILIES,1884,2578.2,125,106,True
21215,IVORY PAPER CUP CAKE CASES,3985,1999.09,182,127,True
21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1426,6605.1,239,127,True
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2061,9376.67,283,174,True
21217,RED RETROSPOT ROUND CAKE TINS,1268,11983.6,350,219,True
21217,RED SPOTTY ROUND CAKE TINS,1415,13458.25,418,277,True
21218,RED SPOTTY BISCUIT TIN,4715,16431.45,588,313,True
21219,SET/4 BADGES BALLOON GIRL,848,1062.94,102,77,False
21220,SET/4 BADGES DOGS,516,658.31,82,65,False
21221,SET/4 BADGES CUTE CREATURES,454,578.39,61,55,False
21222,SET/4 BADGES BEETLES,530,672.18,84,70,False
21223,SET/4 BADGES WOODLAND ANIMAL,482,564.5,35,33,False
21224,SET/4 SKULL BADGES,1956,2437.4,207,140,True
21225,POCKET MIRROR BUTTERFLY,2,2.5,2,2,False
21226,POCKET MIRROR WOODLAND,122,152.5,20,17,False
21228,"POCKET MIRROR ""GLAMOROUS""",95,118.75,29,25,False
21231,SWEETHEART CERAMIC TRINKET BOX,18488,21793.25,1171,500,True
21232,STRAWBERRY CERAMIC TRINKET BOX,33899,39682.67,1818,683,True
21232,STRAWBERRY CERAMIC TRINKET POT,1036,1312.04,75,57,True
21238,RED RETROSPOT CUP,4175,3355.05,340,186,True
21238,RED SPOTTY CUP,4473,3649.17,360,201,True
21239,PINK  POLKADOT CUP,3090,2477.52,255,166,True
21239,PINK  SPOTTY CUP,3390,2756.7,296,163,True
21240,BLUE  SPOTTY CUP,3123,2542.23,298,169,True
21240,BLUE POLKADOT CUP,3655,2898.75,270,176,True
21241,GREEN POLKADOT CUP,111,94.35,10,9,True
21241,GREEN SPOTTY CUP,2029,1662.25,205,125,True
21242,RED RETROSPOT PLATE,3340,5310.5199999999995,272,179,True
21242,RED SPOTTY PLATE,3135,5015.91,247,160,True
21243,PINK  POLKADOT PLATE,2282,3614.66,172,117,True
21243,PINK  SPOTTY PLATE,2703,4291.59,205,128,True
21243,PINK POLKADOT PLATE,202,318.34,18,18,True
21244,BLUE  SPOTTY PLATE,2272,3609.2799999999997,179,120,True
21244,BLUE POLKADOT PLATE,2395,3805.6299999999997,184,128,True
21245,GREEN  SPOTTY PLATE,1284,2077.7999999999997,131,89,True
21245,GREEN POLKADOT PLATE,1150,1852.9399999999998,123,83,True
21246,RED RETROSPOT BIG BOWL,214,1042.5,50,40,True
21246,RED SPOTTY BIG BOWL,408,2002.8,87,68,True
21247,SET OF RED SALAD SERVERS,400,596.0,61,44,False
21248,DOOR HANGER  MUM + DADS ROOM,1008,1192.8,132,106,True
21249,WOOD ANIMALS HEIGHT CHART STICKERS,6,17.7,1,1,True
21249,WOODLAND  HEIGHT CHART STICKERS,1553,4215.349999999999,188,155,True
21250,SET OF SKULL WALL STICKERS,394,950.5,53,47,True
21251,DINOSAUR HEIGHT CHART STICKER SET,546,1453.5,102,91,True
21252,SET OF MEADOW  FLOWER STICKERS,161,375.65,16,14,True
21253,SET OF PICTURE FRAME  STICKERS,225,598.59,51,41,False
21255,"FRENCH BOTTLE , LAVENDER",422,677.1,55,46,False
21256,"FRENCH BOTTLE, BRASSERIE DES ARTIST",282,446.09999999999997,35,31,False
21257,VICTORIAN SEWING BOX MEDIUM,1267,9550.49,360,206,True
21258,VICTORIAN SEWING BOX LARGE,1229,14406.63,344,186,True
21259,VICTORIAN SEWING BOX SMALL,2171,12409.960000000001,553,300,True
21260,FIRST AID TIN,3370,10675.6,442,303,True
21261,GREEN GOOSE FEATHER CHRISTMAS TREE,245,834.75,43,37,True
21262,WHITE GOOSE FEATHER CHRISTMAS TREE,458,1435.1,81,69,False
21263,GREEN GOOSE FEATHER TREE 60CM,286,581.7,44,39,False
21264,WHITE GOOSE FEATHER TREE 60CM,352,782.4,57,51,True
21265,PINK GOOSE FEATHER TREE 60CM,315,670.25,28,26,True
21267,VINTAGE PINK TINSEL REEL,13,27.299999999999997,4,3,False
21268,VINTAGE BLUE TINSEL REEL,383,209.58,38,31,False
21269,ANTIQUE CREAM CUTLERY SHELF,106,901.0,58,52,True
21270,ANTIQUE CREAM CUTLERY CUPBOARD,39,497.25,27,24,True
21272,SALLE DE BAIN HOOK,2179,2703.11,230,167,True
21274,EMBOSSED HEART 3 DRAWER SHELF,159,2012.85,89,61,True
21275,ZINC TOP  2 DOOR WOODEN SHELF,242,1477.9,48,45,True
21276,TWO EMBOSSED HEART MINI DRAWERS,676,1544.2,28,24,False
21277,FRENCH STYLE EMBOSSED HEART CABINET,45,968.8,40,36,False
21278,VINTAGE KITCHEN PRINT PUDDINGS,2695,1352.25,70,63,True
21279,VINTAGE KITCHEN PRINT FRUITS,3471,1343.85,56,51,False
21280,VINTAGE KITCHEN PRINT VEGETABLES,3316,1714.2,53,44,True
21281,VINTAGE KITCHEN PRINT SEAFOOD,3644,1552.2,37,34,True
21282,NATURAL BARK CANDLE LARGE,337,1369.25,59,49,True
21283,NATURAL BARK CANDLE SMALL,491,1496.75,68,59,True
21284,RETRO SPOT CANDLE  SMALL,365,599.57,35,31,True
21284,RETROSPOT CANDLE  SMALL,1116,847.88,60,55,True
21285,RETRO SPOT CANDLE  MEDIUM,248,502.8,23,20,False
21285,RETROSPOT CANDLE  MEDIUM,726,729.62,50,39,False
21286,RETRO SPOT CANDLE  LARGE,272,672.0,30,24,False
21286,RETROSPOT CANDLE  LARGE,690,735.82,37,34,False
21287,SCENTED VELVET LOUNGE CANDLE,4077,1799.82,83,67,True
21288,STRIPEY CHOCOLATE NESTING BOXES,851,2036.85,130,105,True
21289,LARGE STRIPES CHOCOLATE GIFT BAG,1255,1315.15,60,52,True
21291,SMALL POLKADOT CHOCOLATE GIFT BAG,1310,1113.5,61,50,True
21291,SMALL SPOTTY CHOCOLATE GIFT BAG,1049,881.5699999999999,65,52,True
21292,SMALL STRIPES CHOCOLATE GIFT BAG,2437,1407.1299999999999,82,69,True
21293,MIRRORED DOVE WALL DECORATION,256,539.63,42,29,True
21294,ETCHED GLASS COASTER,2130,1465.3799999999999,116,83,True
21298,EDWARDIAN 2 DRAWER WALL CABINET,52,755.8,14,14,False
21299,EDWARDIAN TOILET ROLL UNIT,161,838.35,29,25,False
21300,ANTIQUE EDWARDIAN DRESSER,52,737.4,11,11,False
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,92,848.8,26,24,False
21304,ARCHED GREY MIRROR,84,540.6,16,16,True
21306,SET/4 DAISY MIRROR MAGNETS,669,302.9,57,48,False
21307,SET/4 BUTTERFLY MIRROR MAGNETS,726,572.3,54,41,False
21308,LOUVRE VANITY MIRROR,129,653.85,3,3,False
21309,LOUVRE CHALKBOARD,49,325.6,5,5,False
21310,CAPIZ CHANDELIER,5,149.75,3,3,False
21311,SET/4 BIRD MIRROR MAGNETS,682,476.11,75,62,True
21312,LARGE CHUNKY GLASS ROMAN BOWL,293,1097.75,20,19,False
21313,GLASS HEART T-LIGHT HOLDER,5823,4338.75,258,173,True
21314,SMALL GLASS HEART TRINKET POT,10447,20588.260000000002,711,369,True
21316,SMALL CHUNKY GLASS ROMAN  BOWL,669,1008.19,34,33,True
21317,GLASS SPHERE CANDLE STAND MEDIUM,329,1181.25,64,56,False
21318,GLASS CHALICE BLUE SMALL,936,780.3,77,70,True
21319,GLASS CHALICE GREEN  SMALL,474,640.26,48,44,True
21320,GLASS CHALICE GREEN  LARGE,358,726.66,36,31,True
21321,GLASS CHALICE BLUE  LARGE,108,245.25,13,10,False
21322,GLASS SPHERE CANDLE STAND LARGE,299,562.45,13,12,False
21323,HANGING MEDINA LANTERN LARGE,704,2201.25,54,46,False
21324,HANGING MEDINA LANTERN SMALL,938,2410.7,126,101,True
21326,AGED GLASS SILVER T-LIGHT HOLDER,17004,10338.6,532,307,True
21327,SKULLS WRITING SET,1512,2492.4,333,212,True
