CustomerID,Country,Recency,Frequency,Monetary,AvgBasketValue,ProductDiversity,Tenure,AvgInterpurchase,R_score,F_score,M_score,RFM_sum,RFM_segment,segment,PredictedCLV_6m
12631,Finland,57,6,3321.57,553.6,130,635,126.8,4,4,5,13,Champions,VIP,289.09
12632,Germany,521,2,714.88,357.44,31,44,44.0,1,2,3,6,Lost,Occasional,38.89
12633,Germany,59,7,5156.16,736.59,219,466,77.3,4,4,5,13,Champions,VIP,882.53
12634,USA,548,1,360.0,360.0,19,0,0.0,1,1,2,4,Lost,Occasional,11.49
12635,Germany,90,4,2624.41,656.1,158,367,122.0,3,3,4,10,Regular,Loyal,35.35
12637,France,67,12,8085.81,673.82,294,476,42.8,3,5,5,13,Loyal,VIP,731.85
12638,Sweden,33,2,681.49,340.74,46,606,606.0,4,2,3,9,New / Promising,Loyal,8.7
12639,Sweden,239,3,1072.37,357.46,57,389,194.5,2,3,3,8,At-Risk,Occasional,5.52
12640,France,24,3,994.58,331.53,46,57,28.5,4,3,3,10,Regular,Loyal,25.07
12641,Sweden,115,1,145.9,145.9,9,0,0.0,3,1,1,5,Regular,At-Risk,1.68
12642,Germany,25,3,905.26,301.75,38,82,41.0,4,3,3,10,Regular,Loyal,53.8
12643,France,128,11,7803.82,709.44,13,482,47.8,3,5,5,13,Loyal,VIP,251.29
12644,Germany,130,4,1900.49,475.12,105,564,188.0,3,3,4,10,Regular,Occasional,24.39
12645,Germany,34,8,3215.2999999999997,401.91,110,635,90.0,4,4,5,13,Champions,VIP,600.14
12646,USA,5,2,1346.97,673.48,43,44,44.0,5,2,4,11,New / Promising,Loyal,58.06
12647,Germany,22,35,14109.55,403.13,239,672,19.2,4,5,5,14,Champions,VIP,2585.32
12648,Germany,155,4,1039.0,259.75,37,546,182.0,3,3,3,9,Regular,Occasional,75.64
12649,Germany,107,8,2096.65,262.08,93,588,83.7,3,4,4,11,Loyal,Loyal,94.94
12650,France,3,1,242.44,242.44,19,0,0.0,5,1,1,7,New / Promising,Loyal,2.54
12651,France,335,4,377.75,94.44,30,130,43.3,2,3,2,7,Regular,At-Risk,5.83
12652,France,331,2,891.03,445.52,50,102,102.0,2,2,3,7,Lost,Occasional,1.81
12653,Israel,149,3,4160.83,1386.94,76,378,188.5,3,3,5,11,Regular,Occasional,4.47
12654,Germany,11,5,529.98,106.0,30,284,70.8,5,4,2,11,Regular,Loyal,59.27
12655,France,424,1,243.35,243.35,15,0,0.0,1,1,1,3,Lost,At-Risk,2.44
12656,France,17,8,5723.83,715.48,173,545,77.4,5,4,5,14,Champions,VIP,1619.89
12657,France,11,4,1427.18,356.8,34,67,22.0,5,3,4,12,Regular,Loyal,368.69
12658,Germany,19,1,632.05,632.05,35,0,0.0,5,1,3,9,New / Promising,Occasional,5.33
12659,France,30,1,73.67999999999999,73.68,4,0,0.0,4,1,1,6,New / Promising,At-Risk,1.25
12660,France,11,1,227.1,227.1,12,0,0.0,5,1,1,7,New / Promising,At-Risk,12.18
12661,Sweden,436,1,162.0,162.0,11,0,0.0,1,1,1,3,Lost,At-Risk,3.29
12662,Germany,1,20,6130.54,306.53,162,617,31.9,5,5,5,15,Champions,VIP,1859.22
12663,Germany,625,2,185.4,92.7,8,43,43.0,1,2,1,4,Lost,At-Risk,2.08
12664,Finland,8,11,5420.04,492.73,9,718,71.3,5,5,5,15,Champions,VIP,2190.41
12665,Germany,325,3,259.6,86.53,12,344,171.5,2,3,1,6,Regular,At-Risk,100.68
12666,Israel,394,1,1248.42,1248.42,31,0,0.0,2,1,4,7,Lost,Occasional,44.51
12667,Finland,58,1,460.13,460.13,32,0,0.0,4,1,2,7,New / Promising,Occasional,6.73
12668,Germany,12,9,9906.03,1100.67,262,665,82.8,5,5,5,15,Champions,VIP,1012.69
12669,France,151,2,1427.73,713.86,96,105,105.0,3,2,4,9,Regular,Occasional,55.51
12670,France,10,7,3436.29,490.9,70,656,109.0,5,4,5,14,Champions,VIP,1184.51
12671,Germany,606,1,2622.48,2622.48,44,0,0.0,1,1,4,6,Lost,Occasional,8.03
12672,France,330,2,407.05,203.52,21,265,265.0,2,2,2,6,Lost,Occasional,27.87
12673,Germany,5,3,1140.02,380.01,67,396,198.0,5,3,3,11,Regular,Loyal,2.66
12674,France,39,4,1844.6,461.15,51,169,56.3,4,3,4,11,Regular,Loyal,310.41
12675,Italy,554,2,873.25,436.62,110,24,24.0,1,2,3,6,Lost,Occasional,4.24
12676,Sweden,25,10,2333.09,233.31,66,458,50.6,4,5,4,13,Champions,Loyal,157.19
12677,France,555,2,359.1,179.55,12,111,111.0,1,2,2,5,Lost,At-Risk,22.01
12678,France,42,15,32595.18,2173.01,197,658,46.4,4,5,5,14,Champions,VIP,1048.25
12679,France,59,4,951.02,237.76,42,225,74.3,4,3,3,10,Regular,Loyal,41.18
12680,France,1,4,790.81,197.7,32,112,37.0,5,3,3,11,Regular,Loyal,26.16
12681,France,15,44,26936.76,612.2,458,711,16.1,5,5,5,15,Champions,VIP,4233.99
12682,France,4,51,20736.22,406.59,326,735,14.2,5,5,5,15,Champions,VIP,8084.3
12683,France,4,20,10445.7,522.29,235,722,37.6,5,5,5,15,Champions,VIP,2250.15
12684,France,8,6,2073.63,345.6,59,205,40.6,5,4,4,13,Champions,Loyal,130.99
12685,France,28,6,2575.08,429.18,116,65,12.6,4,4,4,12,Champions,Loyal,293.85
12686,France,372,1,71.14,71.14,6,0,0.0,2,1,1,4,Lost,At-Risk,1.41
12687,Sweden,481,1,1858.9099999999999,1858.91,125,0,0.0,1,1,4,6,Lost,Occasional,3.62
12688,Israel,114,1,4873.81,4873.81,171,0,0.0,3,1,5,9,Regular,Occasional,0.89
12689,France,26,2,1139.61,569.8,56,101,101.0,4,2,3,9,New / Promising,Loyal,2.79
12690,France,206,1,335.01,335.01,15,0,0.0,2,1,2,5,Lost,Occasional,1.65
12691,France,28,6,1044.4,174.07,23,392,78.0,4,4,3,11,Regular,Loyal,211.27
12692,France,637,1,110.95,110.95,13,0,0.0,1,1,1,3,Lost,At-Risk,2.13
12693,Germany,127,7,1415.02,202.15,62,395,65.3,3,4,4,11,Loyal,Loyal,51.53
12694,France,70,3,1663.35,554.45,68,350,174.5,3,3,4,10,Regular,Loyal,5.21
12695,France,7,7,1371.1200000000001,195.87,45,658,109.2,5,4,4,13,Champions,Loyal,213.04
12696,Finland,435,2,731.91,365.96,42,74,74.0,1,2,3,6,Lost,Occasional,9.64
12697,Sweden,29,3,757.59,252.53,36,140,69.5,4,3,3,10,Regular,Loyal,61.82
12698,Germany,590,1,285.75,285.75,15,0,0.0,1,1,2,4,Lost,Occasional,6.19
12699,Germany,418,1,566.11,566.11,40,0,0.0,1,1,2,4,Lost,Occasional,4.76
12700,France,8,4,4525.99,1131.5,192,207,68.7,5,3,5,13,Regular,VIP,579.52
12701,Germany,80,6,2248.41,374.73,117,553,110.0,3,4,4,11,Loyal,Loyal,267.4
12702,Germany,20,1,201.0,201.0,11,0,0.0,4,1,1,6,New / Promising,At-Risk,1.53
12703,Germany,71,4,898.53,224.63,55,613,204.0,3,3,3,9,Regular,Loyal,6.44
12704,Finland,7,8,1740.84,217.6,63,162,22.6,5,4,4,13,Champions,Loyal,125.2
12705,Germany,15,13,11114.1,854.93,319,518,42.8,5,5,5,15,Champions,VIP,1596.21
12707,France,292,1,603.42,603.42,33,0,0.0,2,1,2,5,Lost,Occasional,1.96
12708,Germany,30,18,4559.66,253.31,129,691,40.2,4,5,5,14,Champions,VIP,810.61
12709,Germany,15,32,29487.18,921.47,187,715,22.6,5,5,5,15,Champions,VIP,4540.65
12710,Germany,97,3,1023.02,341.01,74,104,51.5,3,3,3,9,Regular,Loyal,20.0
12711,Germany,612,2,1213.05,606.52,55,65,65.0,1,2,4,7,Lost,Occasional,5.85
12712,Germany,29,21,5985.03,285.0,125,701,34.6,4,5,5,14,Champions,VIP,1679.26
12713,Germany,1,1,794.55,794.55,37,0,0.0,5,1,3,9,New / Promising,Loyal,1.34
12714,France,9,12,12815.71,1067.98,435,726,65.5,5,5,5,15,Champions,VIP,81.02
12715,Sweden,106,1,263.36,263.36,19,0,0.0,3,1,1,5,Regular,At-Risk,4.61
12716,France,4,2,963.49,481.74,59,129,129.0,5,2,3,10,New / Promising,Loyal,2.33
12717,Greece,151,3,1058.91,352.97,59,439,219.0,3,3,3,9,Regular,Occasional,4.57
12718,France,71,1,202.25,202.25,18,0,0.0,3,1,1,5,Regular,At-Risk,7.68
12719,France,5,2,572.95,286.48,33,59,59.0,5,2,2,9,New / Promising,Loyal,15.38
12720,Germany,3,29,6905.28,238.11,261,503,17.6,5,5,5,15,Champions,VIP,2280.66
12721,France,32,8,3635.08,454.38,182,440,62.3,4,4,5,13,Champions,VIP,376.7
12722,France,85,4,979.63,244.91,49,65,21.0,3,3,3,9,Regular,Loyal,86.19
12723,France,4,5,707.07,141.41,52,61,15.0,5,4,3,12,Regular,Loyal,183.07
12724,France,5,7,2083.52,297.65,93,530,87.8,5,4,4,13,Champions,Loyal,79.15
12725,Italy,371,3,1906.76,635.59,91,213,106.0,2,3,4,9,At-Risk,Occasional,28.51
12726,France,28,11,3690.6,335.51,62,595,59.0,4,5,5,14,Champions,VIP,360.36
12727,France,11,10,4905.53,490.55,131,644,71.1,5,5,5,15,Champions,VIP,1002.99
12728,France,71,5,926.17,185.23,47,312,77.8,3,4,3,10,Regular,Loyal,55.13
12729,France,114,1,417.01,417.01,25,0,0.0,3,1,2,6,Regular,Occasional,1.17
12730,Germany,522,1,703.25,703.25,46,0,0.0,1,1,3,5,Lost,Occasional,8.0
12731,France,24,17,25631.71,1507.75,136,624,38.6,4,5,5,14,Champions,VIP,3085.53
12732,France,180,1,218.26,218.26,11,0,0.0,3,1,1,5,Regular,At-Risk,0.99
12733,USA,234,4,2424.02,606.0,116,455,151.3,2,3,4,9,At-Risk,Occasional,22.04
12734,France,353,3,603.65,201.22,16,39,19.5,2,3,3,8,At-Risk,Occasional,2.66
12735,France,315,2,689.5699999999999,344.78,37,21,21.0,2,2,3,7,Lost,Occasional,10.26
12736,France,333,1,144.0,144.0,3,0,0.0,2,1,1,4,Lost,At-Risk,0.93
12738,Germany,372,1,137.35,137.35,10,0,0.0,2,1,1,4,Lost,At-Risk,1.49
12739,United Arab Emirates,99,2,2421.23,1210.62,83,295,295.0,3,2,4,9,Regular,Occasional,1.55
12740,France,64,1,427.6,427.6,27,0,0.0,3,1,2,6,Regular,Occasional,4.25
12741,USA,533,1,236.07,236.07,15,0,0.0,1,1,1,3,Lost,At-Risk,1.45
12742,United Arab Emirates,626,1,1201.52,1201.52,67,0,0.0,1,1,3,5,Lost,Occasional,4.33
12743,Unspecified,134,2,540.13,270.06,114,0,0.0,3,2,2,7,Regular,Occasional,2.58
12744,Singapore,56,8,13158.16,1644.77,244,534,76.1,4,4,5,13,Champions,VIP,2243.54
12745,United Kingdom,487,2,723.85,361.92,20,87,87.0,1,2,3,6,Lost,Occasional,21.53
12746,United Kingdom,541,1,254.55,254.55,17,0,0.0,1,1,1,3,Lost,At-Risk,5.37
12747,United Kingdom,2,26,8898.48,342.25,85,730,28.8,5,5,5,15,Champions,VIP,2447.64
12748,United Kingdom,1,322,49176.74,152.72,2283,734,1.9,5,5,5,15,Champions,VIP,7805.89
12749,United Kingdom,4,9,6847.36,760.82,259,517,64.1,5,5,5,15,Champions,VIP,1481.02
12750,Poland,129,1,275.88,275.88,15,0,0.0,3,1,1,5,Regular,At-Risk,5.06
12751,Brazil,445,1,268.27,268.27,61,0,0.0,1,1,1,3,Lost,Occasional,6.37
12752,Norway,81,1,4366.78,4366.78,53,0,0.0,3,1,5,9,Regular,Occasional,15.13
12753,Japan,23,6,21429.39,3571.56,132,339,67.4,4,4,5,13,Champions,VIP,3311.64
12754,Japan,236,3,3010.7400000000002,1003.58,49,72,36.0,2,3,5,10,At-Risk,Occasional,10.11
12755,Japan,281,11,5236.26,476.02,34,413,40.9,2,5,5,12,Loyal,VIP,203.13
12756,Japan,87,1,112.08,112.08,4,0,0.0,3,1,1,5,Regular,At-Risk,3.81
12757,Portugal,16,9,4176.75,464.08,235,195,23.9,5,5,5,15,Champions,VIP,509.79
12758,Portugal,117,7,9903.24,1414.75,187,621,103.2,3,4,5,12,Loyal,VIP,1011.56
12759,Netherlands,52,8,4618.74,577.34,205,683,97.1,4,4,5,13,Champions,VIP,299.8
12760,Netherlands,456,1,317.8,317.8,20,0,0.0,1,1,2,4,Lost,Occasional,13.8
12761,Netherlands,465,1,712.95,712.95,25,0,0.0,1,1,3,5,Lost,Occasional,4.76
12762,Portugal,8,2,1702.52,851.26,61,17,17.0,5,2,4,11,New / Promising,Loyal,249.9
12763,Japan,138,2,494.08,247.04,16,230,230.0,3,2,2,7,Regular,Occasional,41.09
12764,Lebanon,317,1,1693.88,1693.88,45,0,0.0,2,1,4,7,Lost,Occasional,1.59
12765,Netherlands,472,6,1299.58,216.6,48,169,33.4,1,4,4,9,Loyal,Occasional,16.6
12766,Portugal,4,9,8134.99,903.89,252,403,50.1,5,5,5,15,Champions,VIP,2082.31
12767,Korea,376,1,949.8199999999999,949.82,43,0,0.0,2,1,3,6,Lost,Occasional,6.21
12768,Korea,451,1,168.69,168.69,10,0,0.0,1,1,1,3,Lost,At-Risk,4.0
12769,Brazil,239,1,1143.6,1143.6,32,0,0.0,2,1,3,6,Lost,Occasional,7.14
12770,Japan,211,2,3246.45,1623.22,19,245,245.0,2,2,5,9,Lost,Occasional,0.0
12771,Portugal,486,1,226.29999999999998,226.3,14,0,0.0,1,1,1,3,Lost,At-Risk,3.25
12772,Portugal,60,1,752.47,752.47,54,0,0.0,3,1,3,7,Regular,Occasional,4.41
12773,Portugal,564,1,124.25,124.25,6,0,0.0,1,1,1,3,Lost,At-Risk,0.79
12774,Netherlands,536,1,83.7,83.7,5,0,0.0,1,1,1,3,Lost,At-Risk,1.1
12775,Netherlands,17,7,1551.12,221.59,54,392,64.8,5,4,4,13,Champions,Loyal,43.19
12776,Portugal,668,1,27.5,27.5,3,0,0.0,1,1,1,3,Lost,At-Risk,1.17
12777,United Kingdom,458,1,519.45,519.45,26,0,0.0,1,1,2,4,Lost,Occasional,11.06
12778,Netherlands,20,9,1541.68,171.3,76,583,72.4,4,5,4,13,Champions,Loyal,118.26
12779,Poland,38,14,6474.11,462.44,142,699,53.3,4,5,5,14,Champions,VIP,1171.71
12780,Netherlands,599,1,322.4,322.4,19,0,0.0,1,1,2,4,Lost,Occasional,9.14
12781,Czech Republic,64,2,786.74,393.37,24,221,221.0,3,2,3,8,Regular,Occasional,0.76
12782,Portugal,5,11,3862.24,351.11,141,514,50.8,5,5,5,15,Champions,VIP,619.5
12783,Portugal,2,4,1295.87,323.97,74,73,24.0,5,3,4,12,Regular,Loyal,205.14
12784,Portugal,15,2,1511.15,755.58,120,513,513.0,5,2,4,11,New / Promising,Loyal,45.1
12785,Portugal,364,3,904.4,301.47,41,366,183.0,2,3,3,8,At-Risk,Occasional,41.16
12786,Netherlands,610,1,668.5,668.5,17,0,0.0,1,1,3,5,Lost,Occasional,7.84
12787,Netherlands,10,4,799.18,199.8,29,403,134.0,5,3,3,11,Regular,Loyal,137.98
12788,Netherlands,463,4,384.9,96.22,19,65,21.3,1,3,2,6,Regular,At-Risk,16.29
12789,Netherlands,65,3,225.35,75.12,4,628,314.0,3,3,1,7,Regular,At-Risk,1.21
12790,Netherlands,192,2,546.85,273.42,35,218,218.0,2,2,2,6,Lost,Occasional,11.61
12791,Netherlands,374,5,656.8299999999999,131.37,15,250,62.2,2,4,3,9,At-Risk,At-Risk,36.36
12792,Portugal,257,2,715.01,357.5,38,278,278.0,2,2,3,7,Lost,Occasional,149.87
12793,Portugal,335,3,745.53,248.51,33,66,33.0,2,3,3,8,At-Risk,Occasional,18.75
12794,Portugal,53,2,860.41,430.2,43,45,45.0,4,2,3,9,New / Promising,Occasional,16.04
12795,Portugal,19,1,318.48,318.48,13,0,0.0,5,1,2,8,New / Promising,Loyal,14.5
12796,Netherlands,628,1,351.0,351.0,6,0,0.0,1,1,2,4,Lost,Occasional,14.09
12797,Portugal,366,2,468.08000000000004,234.04,26,58,58.0,2,2,2,6,Lost,Occasional,22.9
12798,Japan,10,4,8510.93,2127.73,27,411,136.7,5,3,5,13,Regular,VIP,2923.19
12799,Japan,529,1,219.35,219.35,15,0,0.0,1,1,1,3,Lost,At-Risk,1.2
12800,Portugal,470,2,500.25,250.12,30,206,206.0,1,2,2,5,Lost,Occasional,42.76
12801,Sweden,501,1,871.82,871.82,49,0,0.0,1,1,3,5,Lost,Occasional,10.65
12802,Netherlands,187,5,2186.42,437.28,106,377,94.0,3,4,4,11,Loyal,Occasional,88.8
12803,Netherlands,393,1,1017.81,1017.81,54,0,0.0,2,1,3,6,Lost,Occasional,7.11
12804,Netherlands,466,2,325.37,162.68,60,34,34.0,1,2,2,5,Lost,Occasional,6.26
12805,Netherlands,382,4,1230.95,307.74,43,293,97.3,2,3,4,9,At-Risk,Occasional,35.26
12806,Netherlands,572,2,2558.96,1279.48,56,16,16.0,1,2,4,7,Lost,Occasional,4.16
12807,Sweden,383,1,250.35,250.35,15,0,0.0,2,1,1,4,Lost,At-Risk,5.08
12808,Portugal,37,5,748.7,149.74,45,425,106.0,4,4,3,11,Regular,Loyal,26.61
12809,Portugal,178,3,1384.34,461.45,74,469,234.0,3,3,4,10,Regular,Occasional,15.76
12810,Japan,535,2,534.99,267.5,32,142,142.0,1,2,2,5,Lost,Occasional,16.89
12811,Portugal,262,4,893.9,223.48,46,165,54.7,2,3,3,8,At-Risk,Occasional,3.39
12812,Japan,45,1,229.64,229.64,15,0,0.0,4,1,1,6,New / Promising,At-Risk,3.04
12813,Netherlands,502,3,1621.8,540.6,36,191,95.0,1,3,4,8,At-Risk,Occasional,42.86
12814,Poland,102,1,85.92,85.92,1,0,0.0,3,1,1,5,Regular,At-Risk,0.65
12815,Poland,148,2,863.46,431.73,37,50,50.0,3,2,3,8,Regular,Occasional,10.38
12816,Poland,96,2,452.2,226.1,26,80,80.0,3,2,2,7,Regular,Occasional,2.79
12817,Austria,281,3,570.98,190.33,15,153,76.0,2,3,2,7,Regular,At-Risk,23.16
12818,Austria,262,1,1182.08,1182.08,13,0,0.0,2,1,3,6,Lost,Occasional,44.05
12819,United Kingdom,458,1,540.52,540.52,19,0,0.0,1,1,2,4,Lost,Occasional,37.78
12820,United Kingdom,3,11,2689.52,244.5,131,731,72.6,5,5,4,14,Champions,VIP,283.67
12821,United Kingdom,214,2,220.8,110.4,13,397,397.0,2,2,1,5,Lost,At-Risk,1.62
12822,United Kingdom,71,2,948.88,474.44,41,16,16.0,3,2,3,8,Regular,Occasional,10.04
12823,United Kingdom,75,18,6501.5,361.19,1,604,35.2,3,5,5,13,Loyal,Loyal,506.47
12824,United Kingdom,60,1,397.12,397.12,25,0,0.0,3,1,2,6,Regular,Occasional,6.0
12825,United Kingdom,521,2,518.63,259.32,20,120,120.0,1,2,2,5,Lost,Occasional,20.26
12826,United Kingdom,3,12,2800.75,233.4,93,718,64.9,5,5,4,14,Champions,VIP,58.32
12827,United Kingdom,6,3,430.15,143.38,19,38,19.0,5,3,2,10,Regular,Loyal,55.16
12828,United Kingdom,3,6,1018.7099999999999,169.78,46,127,25.0,5,4,3,12,Regular,Loyal,145.24
12829,United Kingdom,337,3,385.3,128.43,17,213,106.0,2,3,2,7,Regular,At-Risk,14.03
12830,United Kingdom,38,6,6814.64,1135.77,13,134,26.2,4,4,5,13,Champions,VIP,88.89
12831,United Kingdom,262,3,451.11,150.37,16,200,100.0,2,3,2,7,Regular,At-Risk,42.25
12832,United Kingdom,32,2,383.03000000000003,191.52,27,65,65.0,4,2,2,8,New / Promising,Loyal,12.25
12833,United Kingdom,145,1,417.38,417.38,24,0,0.0,3,1,2,6,Regular,Occasional,2.65
12834,United Kingdom,283,1,312.38,312.38,18,0,0.0,2,1,2,5,Lost,Occasional,4.01
12835,United Kingdom,428,41,5996.83,146.26,138,308,7.2,1,5,5,11,Loyal,VIP,35.9
12836,United Kingdom,59,15,6559.73,437.32,280,679,48.0,4,5,5,14,Champions,VIP,690.87
12837,United Kingdom,173,2,662.66,331.33,83,396,396.0,3,2,3,8,Regular,Occasional,8.13
12838,United Kingdom,34,10,2975.91,297.59,230,559,61.6,4,5,5,14,Champions,VIP,141.09
12839,United Kingdom,3,26,9669.12,371.89,156,730,28.8,5,5,5,15,Champions,VIP,3120.28
12840,United Kingdom,144,7,4041.97,577.42,109,530,87.8,3,4,5,12,Loyal,VIP,206.35
12841,United Kingdom,5,40,6958.2,173.96,307,514,12.7,5,5,5,15,Champions,VIP,3134.13
12842,United Kingdom,70,4,1917.99,479.5,45,667,222.3,3,3,4,10,Regular,Loyal,18.73
12843,United Kingdom,66,28,6461.87,230.78,127,661,24.0,3,5,5,13,Loyal,VIP,245.96
12844,United Kingdom,29,4,648.6,162.15,88,564,187.7,4,3,3,10,Regular,Loyal,2.32
12845,United Kingdom,267,4,354.09000000000003,88.52,26,22,7.3,2,3,2,7,Regular,At-Risk,2.15
12847,United Kingdom,22,2,1609.0,804.5,100,365,365.0,4,2,4,10,New / Promising,Loyal,14.1
12848,United Kingdom,676,1,208.0,208.0,16,0,0.0,1,1,1,3,Lost,At-Risk,1.5
12849,United Kingdom,31,6,3015.98,502.66,122,559,111.6,4,4,5,13,Champions,VIP,222.49
12850,United Kingdom,446,1,330.0,330.0,2,0,0.0,1,1,2,4,Lost,At-Risk,4.63
12851,United Kingdom,97,2,280.76,140.38,71,380,380.0,3,2,1,6,Regular,Loyal,0.0
12852,United Kingdom,295,1,311.55,311.55,17,0,0.0,2,1,2,5,Lost,Occasional,8.32
12853,United Kingdom,135,11,3907.5,355.23,111,537,53.4,3,5,5,13,Loyal,VIP,83.19
12854,United Kingdom,79,7,2970.97,424.42,188,649,107.8,3,4,5,12,Loyal,VIP,210.76
12855,United Kingdom,373,4,612.84,153.21,65,29,9.3,2,3,3,8,At-Risk,Occasional,8.24
12856,United Kingdom,8,6,2170.78,361.8,155,55,10.8,5,4,4,13,Champions,VIP,269.4
12857,United Kingdom,211,6,3688.0,614.67,71,472,94.0,2,4,5,11,Loyal,Occasional,34.33
12858,United Kingdom,383,1,147.27,147.27,36,0,0.0,2,1,1,4,Lost,At-Risk,1.09
12859,United Kingdom,459,1,575.1,575.1,21,0,0.0,1,1,2,4,Lost,Occasional,11.21
12860,United Kingdom,693,1,54.22,54.22,16,0,0.0,1,1,1,3,Lost,At-Risk,3.34
12861,United Kingdom,620,1,68.25,68.25,4,0,0.0,1,1,1,3,Lost,At-Risk,1.42
12862,United Kingdom,426,2,984.62,492.31,119,69,69.0,1,2,3,6,Lost,Occasional,9.4
12863,United Kingdom,52,6,2792.55,465.42,24,537,106.8,4,4,4,12,Champions,Loyal,743.64
12864,United Kingdom,138,2,299.57,149.78,5,369,369.0,3,2,2,7,Regular,At-Risk,9.38
12865,Austria,26,4,3323.47,830.87,156,450,149.7,4,3,5,12,Regular,VIP,32.28
12866,Belgium,283,3,1092.35,364.12,57,219,109.0,2,3,3,8,At-Risk,Occasional,18.27
12867,United Kingdom,26,13,7829.26,602.25,365,696,57.5,4,5,5,14,Champions,VIP,277.95
12868,United Kingdom,186,8,2043.76,255.47,86,207,29.1,3,4,4,11,Loyal,Loyal,41.26
12869,United Kingdom,682,1,337.66999999999996,337.67,35,0,0.0,1,1,2,4,Lost,Occasional,6.51
12870,United Kingdom,375,3,1676.95,558.98,85,248,124.0,2,3,4,9,At-Risk,Occasional,23.67
12871,United Kingdom,84,3,744.02,248.01,13,355,177.5,3,3,3,9,Regular,Occasional,12.92
12872,United Kingdom,327,12,3283.96,273.66,217,409,36.7,2,5,5,12,Loyal,VIP,35.37
12873,United Kingdom,282,3,2027.3,675.77,33,399,199.5,2,3,4,9,At-Risk,Occasional,13.57
12874,Belgium,385,2,873.42,436.71,43,169,169.0,2,2,3,7,Lost,Occasional,14.72
12875,United Kingdom,143,5,1356.99,271.4,2,554,138.2,3,4,4,11,Loyal,Occasional,332.67
12876,Belgium,58,4,3751.79,937.95,116,532,177.0,4,3,5,12,Regular,VIP,19.52
12877,United Kingdom,4,20,2942.14,147.11,149,687,35.6,5,5,5,15,Champions,VIP,496.37
12878,United Kingdom,236,2,854.99,427.5,38,29,29.0,2,2,3,7,Lost,Occasional,3.17
12879,United Kingdom,45,3,573.22,191.07,7,47,23.0,4,3,2,9,Regular,At-Risk,1.76
12880,United Kingdom,382,2,640.13,320.06,32,192,192.0,2,2,3,7,Lost,Occasional,49.43
12881,United Kingdom,276,1,298.0,298.0,7,0,0.0,2,1,2,5,Lost,At-Risk,7.81
12882,United Kingdom,9,2,1463.04,731.52,12,24,24.0,5,2,4,11,New / Promising,Loyal,66.26
12883,United Kingdom,25,4,703.47,175.87,39,64,21.3,4,3,3,10,Regular,Loyal,42.4
12884,United Kingdom,88,1,309.05,309.05,7,0,0.0,3,1,2,6,Regular,At-Risk,7.04
12885,United Kingdom,63,3,1175.22,391.74,66,60,30.0,3,3,3,9,Regular,Loyal,3.12
12886,United Kingdom,68,2,1378.4,689.2,75,151,151.0,3,2,4,9,Regular,Occasional,49.75
12887,United Kingdom,384,1,222.4,222.4,13,0,0.0,2,1,1,4,Lost,At-Risk,3.93
12888,United Kingdom,214,2,354.12,177.06,4,41,41.0,2,2,2,6,Lost,At-Risk,3.41
12889,United Kingdom,381,4,385.46,96.36,25,121,40.0,2,3,2,7,Regular,At-Risk,24.47
12890,United Kingdom,24,2,706.02,353.01,124,363,363.0,4,2,3,9,New / Promising,Loyal,17.32
12891,United Kingdom,186,11,840.5,76.41,2,473,46.9,3,5,3,11,Regular,At-Risk,15.55
12892,United Kingdom,397,1,263.38,263.38,18,0,0.0,2,1,1,4,Lost,At-Risk,5.88
12893,United Kingdom,31,1,176.55,176.55,27,0,0.0,4,1,1,6,New / Promising,At-Risk,2.74
12894,United Kingdom,575,1,157.35,157.35,21,0,0.0,1,1,1,3,Lost,At-Risk,4.25
12895,United Kingdom,42,2,372.8,186.4,22,44,44.0,4,2,2,8,New / Promising,Loyal,11.77
12897,United Kingdom,205,4,514.25,128.56,10,339,112.7,2,3,2,7,Regular,At-Risk,31.85
12898,United Kingdom,464,2,296.21,148.1,27,195,195.0,1,2,2,5,Lost,At-Risk,36.75
12899,United Kingdom,414,1,366.4,366.4,17,0,0.0,1,1,2,4,Lost,Occasional,7.49
12900,United Kingdom,422,1,340.33,340.33,13,0,0.0,1,1,2,4,Lost,Occasional,10.68
12901,United Kingdom,9,28,17654.54,630.52,30,261,9.2,5,5,5,15,Champions,VIP,3127.67
12902,United Kingdom,265,1,138.68,138.68,10,0,0.0,2,1,1,4,Lost,At-Risk,3.06
12903,United Kingdom,429,1,833.53,833.53,41,0,0.0,1,1,3,5,Lost,Occasional,4.58
12904,United Kingdom,18,2,496.06,248.03,59,154,154.0,5,2,2,9,New / Promising,Loyal,6.29
12905,United Kingdom,577,2,1018.42,509.21,52,105,105.0,1,2,3,6,Lost,Occasional,8.91
12906,United Kingdom,12,5,2919.81,583.96,55,66,16.5,5,4,5,14,Champions,Loyal,783.02
12907,United Kingdom,396,2,508.91,254.46,23,98,98.0,2,2,2,6,Lost,Occasional,24.28
12908,United Kingdom,176,5,1776.0,355.2,1,453,113.0,3,4,4,11,Loyal,Occasional,149.25
12909,United Kingdom,40,8,3103.19,387.9,120,614,87.4,4,4,5,13,Champions,VIP,438.89
12910,United Kingdom,23,13,5796.5199999999995,445.89,75,598,49.5,4,5,5,14,Champions,VIP,1582.44
12911,United Kingdom,552,1,1651.72,1651.72,220,0,0.0,1,1,4,6,Lost,Occasional,3.96
